"User","Frequency","Monetary","Recency"
1,-1.0381360241346,-0.532210481519095,-0.790635132524366
2,2.10600604439183,0.805422123901503,-1.14204551489349
3,-0.252100507002989,-0.284500739774539,0.30752231237914
4,0.533935010128618,0.989435074911744,-0.351372154562964
6,-1.0381360241346,2.22798378363452,-0.746708834728226
7,-1.0381360241346,-0.390662057665063,1.97672162863247
8,0.533935010128618,-0.107565209957,-1.22989811048577
10,-1.0381360241346,-0.249113633811032,-0.790635132524366
11,-0.252100507002989,-0.390662057665063,-0.878487728116646
13,0.533935010128618,-0.00140389206647654,-0.571003643543665
14,-1.0381360241346,-0.532210481519095,1.05426937491352
15,-0.252100507002989,-0.390662057665063,3.82278061581162e-05
16,-0.252100507002989,-0.178339421884016,-1.05419291930121
17,0.533935010128618,1.08851897160957,-0.746708834728226
18,-1.0381360241346,-0.461436269592079,0.131817121194579
19,-0.252100507002989,-0.496823375555587,0.175743418990719
20,0.533935010128618,1.02482218087525,-0.527077345747525
21,-1.0381360241346,-0.355274951701555,1.27390086389422
22,-0.252100507002989,-0.167723290094964,1.27390086389422
23,2.10600604439183,0.628486594083963,-1.14204551489349
24,0.533935010128618,-0.107565209957,-0.702782536932085
25,-1.0381360241346,-0.319887845738047,-0.263519558970683
26,0.533935010128618,0.317080061605094,-0.131740665582263
27,0.533935010128618,0.706338227203681,-0.746708834728226
28,-1.0381360241346,-0.567597587482602,2.45991090439001
29,-1.0381360241346,-0.390662057665063,1.27390086389422
30,1.31997052726023,-0.107565209957,-1.27382440828191
31,0.533935010128618,-0.319887845738047,-1.09811921709735
32,-1.0381360241346,-0.567597587482602,0.30752231237914
33,-1.0381360241346,-0.532210481519095,3.82278061581162e-05
34,1.31997052726023,0.310002640412393,-1.05419291930121
35,-1.0381360241346,-0.567597587482602,0.43930120576756
36,-1.0381360241346,-0.461436269592079,2.67954239337071
37,-1.0381360241346,-0.539287902711796,2.59168979777843
38,-0.252100507002989,-0.107565209957,0.615006396952121
39,-0.252100507002989,0.10476450324524,3.82278061581162e-05
40,1.31997052726023,0.267538113256183,-0.922414025912786
41,-0.252100507002989,-0.390662057665063,-0.878487728116646
42,0.533935010128618,-0.178339421884016,3.82278061581162e-05
43,-0.252100507002989,-0.319887845738047,0.0439645256022983
44,-0.252100507002989,-0.426049163628571,-1.18597181268963
45,0.533935010128618,0.38785427353211,1.49353235287493
46,0.533935010128618,-0.284500739774539,0.263596014582999
47,-0.252100507002989,-0.319887845738047,-0.966340323708927
48,2.10600604439183,0.812499545094204,-0.878487728116646
49,-0.252100507002989,-0.390662057665063,1.27390086389422
50,-0.252100507002989,-0.319887845738047,-0.658856239135945
51,0.533935010128618,0.380776852339408,-0.483151047951384
52,-0.252100507002989,0.0339832138970313,0.0439645256022983
54,-0.252100507002989,-0.411894321243168,0.39537490797142
55,1.31997052726023,-0.114642631149702,-0.219593261174543
56,0.533935010128618,-0.00140389206647654,-0.439224750155244
57,1.31997052726023,-0.220803949040225,-0.395298452359104
58,-1.0381360241346,-0.461436269592079,1.71316384185563
59,-0.252100507002989,0.0198283715116282,1.3617534594865
60,-0.252100507002989,-0.107572287378193,-0.263519558970683
61,0.533935010128618,-0.107565209957,-1.01026662150507
62,-0.252100507002989,-0.107565209957,-1.22989811048577
63,-1.0381360241346,-0.326965266930749,1.01034307711738
64,-1.0381360241346,-0.249113633811032,-0.439224750155244
65,-1.0381360241346,-0.461436269592079,-0.966340323708927
66,-0.252100507002989,-0.178339421884016,0.0878908233984386
67,-0.252100507002989,-0.00140389206647654,-0.439224750155244
68,-1.0381360241346,-0.461436269592079,-0.702782536932085
69,-0.252100507002989,-0.390662057665063,0.35144861017528
70,1.31997052726023,0.0339832138970313,-1.09811921709735
71,0.533935010128618,0.805422123901503,1.31782716169036
72,-1.0381360241346,0.104757425824047,1.01034307711738
74,-0.252100507002989,-0.107565209957,1.09819567270966
75,-1.0381360241346,-0.249113633811032,0.0878908233984386
76,0.533935010128618,0.0339832138970313,-1.01026662150507
77,-0.252100507002989,-0.284500739774539,0.30752231237914
78,-1.0381360241346,-0.532210481519095,2.37205830879773
79,-1.0381360241346,-0.581752429868005,-0.307445856766823
80,-1.0381360241346,-0.532210481519095,2.45991090439001
81,-0.252100507002989,-0.390662057665063,0.746785290340542
82,2.10600604439183,0.773573728534346,-0.527077345747525
83,-0.252100507002989,-0.107565209957,0.0878908233984386
84,-1.0381360241346,-0.567597587482602,0.746785290340542
85,-0.252100507002989,-0.461436269592079,0.43930120576756
86,-0.252100507002989,-0.107565209957,-0.351372154562964
87,1.31997052726023,-0.291578160967241,-1.05419291930121
88,-0.252100507002989,-0.319887845738047,-0.878487728116646
89,0.533935010128618,-0.142952315920508,-0.571003643543665
90,-1.0381360241346,-0.355274951701555,-0.527077345747525
91,-1.0381360241346,-0.461436269592079,1.84494273524405
92,0.533935010128618,-0.249113633811032,-0.746708834728226
93,-0.252100507002989,-0.213726527847524,0.219669716786859
94,-1.0381360241346,-0.532210481519095,-0.746708834728226
95,0.533935010128618,0.104750348402854,2.02064792642861
96,0.533935010128618,0.0339832138970313,-0.0438880699899821
97,0.533935010128618,0.281692955641586,0.35144861017528
99,0.533935010128618,0.246305849678079,0.131817121194579
100,-0.252100507002989,-0.319887845738047,-0.746708834728226
101,-1.0381360241346,-0.461436269592079,2.45991090439001
102,-0.252100507002989,-0.390662057665063,1.1421219705058
103,1.31997052726023,0.175531637751063,-1.09811921709735
104,-1.0381360241346,-0.461436269592079,1.27390086389422
105,-0.252100507002989,0.246305849678079,0.30752231237914
107,1.31997052726023,-0.0721781039934923,-0.131740665582263
108,-0.252100507002989,-0.426049163628571,0.702858992544402
109,1.31997052726023,1.37869324051033,0.0439645256022983
110,0.533935010128618,-0.390662057665063,-1.14204551489349
111,-1.0381360241346,-0.539287902711796,2.32813201100159
113,0.533935010128618,0.734647911974487,-0.790635132524366
115,2.89204156152344,0.529402697386141,-0.483151047951384
116,-1.0381360241346,-0.461436269592079,-1.05419291930121
118,1.31997052726023,-0.0792555251861938,-0.219593261174543
119,-1.0381360241346,-0.461436269592079,-0.395298452359104
120,-0.252100507002989,-0.284500739774539,-1.01026662150507
121,0.533935010128618,0.586022066927754,0.0878908233984386
122,0.533935010128618,-0.249113633811032,0.263596014582999
123,0.533935010128618,-0.107565209957,-0.702782536932085
124,-0.252100507002989,-0.319887845738047,1.44960605507879
125,-1.0381360241346,-0.532210481519095,-0.307445856766823
126,0.533935010128618,-0.0367909980299844,0.966416779321243
128,-0.252100507002989,0.133067110594853,-1.01026662150507
129,-0.252100507002989,-0.107565209957,-0.922414025912786
130,-1.0381360241346,-0.00140389206647654,-0.571003643543665
131,-0.252100507002989,-0.390662057665063,-0.878487728116646
132,-1.0381360241346,-0.355274951701555,-1.18597181268963
133,-1.0381360241346,-0.567597587482602,-0.351372154562964
134,-0.252100507002989,1.44805196819881,0.878564183728963
135,-0.252100507002989,-0.33404268812345,-0.790635132524366
136,-1.0381360241346,-0.461436269592079,1.40567975728265
137,-0.252100507002989,-0.355274951701555,0.131817121194579
138,-0.252100507002989,1.59101587629138,-1.05419291930121
140,-0.252100507002989,-0.284500739774539,-0.614929941339805
143,-0.252100507002989,-0.107565209957,0.175743418990719
144,-1.0381360241346,-0.461436269592079,0.4832275035637
145,-1.0381360241346,-0.426049163628571,0.746785290340542
146,-0.252100507002989,-0.472052401381131,0.0878908233984386
147,-0.252100507002989,-0.319887845738047,-0.0438880699899821
148,-0.252100507002989,-0.390662057665063,-0.966340323708927
152,1.31997052726023,-0.142952315920508,-0.395298452359104
153,-1.0381360241346,0.0906025834386439,-1.14204551489349
154,-1.0381360241346,-0.532210481519095,1.97672162863247
155,-1.0381360241346,-0.390662057665063,3.82278061581162e-05
156,-1.0381360241346,-0.461436269592079,0.878564183728963
157,-0.252100507002989,-0.00140389206647654,0.0878908233984386
158,0.533935010128618,-0.249113633811032,-0.0878143677861223
159,0.533935010128618,0.104757425824047,-0.395298452359104
160,-0.252100507002989,-0.185416843076717,-0.571003643543665
161,-1.0381360241346,-0.461436269592079,0.35144861017528
162,-1.0381360241346,-0.461436269592079,2.32813201100159
163,0.533935010128618,1.66171223658527,0.219669716786859
164,-1.0381360241346,-0.532210481519095,-0.702782536932085
165,-0.252100507002989,0.423241379495618,-0.0438880699899821
166,1.31997052726023,-0.178339421884016,-1.05419291930121
167,-1.0381360241346,-0.567597587482602,0.30752231237914
168,-0.252100507002989,0.175531637751063,-0.790635132524366
170,0.533935010128618,0.455089774862775,-0.922414025912786
171,-0.252100507002989,-0.390662057665063,-1.09811921709735
172,0.533935010128618,0.600176909313157,-0.439224750155244
173,-0.252100507002989,0.317080061605094,-0.351372154562964
175,0.533935010128618,-0.426049163628571,-1.14204551489349
178,-0.252100507002989,-0.319887845738047,-0.307445856766823
179,2.89204156152344,0.457213001220585,-1.14204551489349
180,-0.252100507002989,-0.107565209957,1.01034307711738
181,-1.0381360241346,-0.532210481519095,-0.878487728116646
182,-0.252100507002989,-0.213726527847524,2.19635311761317
183,-0.252100507002989,-0.178339421884016,0.0878908233984386
184,0.533935010128618,-0.0367909980299844,0.175743418990719
185,-0.252100507002989,-0.256191055003733,-0.658856239135945
186,-0.252100507002989,-0.390662057665063,-1.01026662150507
187,-1.0381360241346,-0.567597587482602,1.18604826830194
188,0.533935010128618,0.989435074911744,1.58138494846721
189,-1.0381360241346,-0.532210481519095,0.35144861017528
190,-1.0381360241346,-0.461436269592079,2.41598460659387
192,-1.0381360241346,-0.461436269592079,2.50383720218615
193,-1.0381360241346,-0.461436269592079,2.54776349998229
194,-0.252100507002989,-0.461436269592079,-0.878487728116646
195,0.533935010128618,0.203841322521869,-1.01026662150507
196,0.533935010128618,-0.291578160967241,-0.922414025912786
197,0.533935010128618,-0.426049163628571,0.175743418990719
199,1.31997052726023,0.73457713776256,-0.790635132524366
200,0.533935010128618,1.26403901718856,0.746785290340542
201,-0.252100507002989,-0.461436269592079,-0.483151047951384
202,-0.252100507002989,0.140144531787555,-0.0438880699899821
203,0.533935010128618,-0.362352372894257,1.1421219705058
204,0.533935010128618,-0.249113633811032,-0.131740665582263
205,-0.252100507002989,0.317080061605094,0.175743418990719
206,-0.252100507002989,-0.319887845738047,0.878564183728963
207,1.31997052726023,0.104757425824047,-0.571003643543665
208,-0.252100507002989,-0.319887845738047,-0.702782536932085
210,-1.0381360241346,-0.532210481519095,2.41598460659387
211,-0.252100507002989,-0.319887845738047,1.27390086389422
212,2.89204156152344,0.210918743714571,-0.746708834728226
214,-0.252100507002989,-0.178339421884016,-0.0438880699899821
215,0.533935010128618,-0.249113633811032,-0.878487728116646
216,-0.252100507002989,0.246305849678079,-0.614929941339805
217,0.533935010128618,-0.249113633811032,-1.05419291930121
218,0.533935010128618,-0.256191055003733,-0.834561430320506
220,-1.0381360241346,-0.426049163628571,1.49353235287493
221,-1.0381360241346,-0.532210481519095,0.922490481525103
222,1.31997052726023,0.140144531787555,-1.22989811048577
223,0.533935010128618,-0.114642631149702,-0.746708834728226
225,0.533935010128618,-0.0367909980299844,0.702858992544402
226,-0.252100507002989,-0.319958619949974,0.131817121194579
227,-0.252100507002989,-0.142952315920508,1.22997456609808
228,-0.252100507002989,-0.390662057665063,-0.0878143677861223
229,-0.252100507002989,-0.319887845738047,-0.614929941339805
230,1.31997052726023,-0.0721781039934923,-1.01026662150507
231,0.533935010128618,-0.362352372894257,-1.09811921709735
232,-1.0381360241346,-0.532210481519095,1.05426937491352
233,-0.252100507002989,-0.213726527847524,-1.14204551489349
234,0.533935010128618,1.30791902858331,0.263596014582999
235,-0.252100507002989,-0.397739478857765,0.219669716786859
236,0.533935010128618,-0.365891083490608,0.0878908233984386
237,2.89204156152344,0.0622928986678376,-0.790635132524366
238,-1.0381360241346,-0.461436269592079,-0.175666963378403
239,0.533935010128618,-0.362352372894257,-0.834561430320506
240,0.533935010128618,0.600176909313157,0.527153801359841
241,0.533935010128618,-0.352090112164839,-0.790635132524366
243,0.533935010128618,-0.0367909980299844,-0.175666963378403
245,-0.252100507002989,0.210911666293378,1.75709013965177
246,-0.252100507002989,1.08851897160957,-1.09811921709735
247,-0.252100507002989,-0.220803949040225,-0.834561430320506
248,-1.0381360241346,-0.461436269592079,-1.09811921709735
249,-0.252100507002989,-0.249113633811032,-1.09811921709735
250,0.533935010128618,-0.107565209957,0.615006396952121
251,-1.0381360241346,-0.249113633811032,-0.131740665582263
252,-1.0381360241346,-0.249113633811032,0.39537490797142
255,-0.252100507002989,0.847886651057712,-0.614929941339805
256,-0.252100507002989,-0.178339421884016,-1.14204551489349
257,0.533935010128618,-0.0367909980299844,-0.746708834728226
259,-0.252100507002989,-0.390662057665063,0.878564183728963
260,-0.252100507002989,0.175531637751063,-0.878487728116646
262,-1.0381360241346,-0.461436269592079,-0.834561430320506
263,1.31997052726023,0.13979066072792,0.0878908233984386
264,-1.0381360241346,-0.461436269592079,-0.746708834728226
265,-1.0381360241346,-0.461436269592079,-0.527077345747525
266,1.31997052726023,-0.00140389206647654,0.0439645256022983
267,-0.252100507002989,-0.107565209957,-0.219593261174543
268,-1.0381360241346,-0.319887845738047,0.39537490797142
269,-1.0381360241346,0.812499545094204,-0.395298452359104
270,-0.252100507002989,-0.461436269592079,3.82278061581162e-05
271,0.533935010128618,-0.213797302059451,-1.09811921709735
272,-0.252100507002989,-0.319887845738047,-0.483151047951384
273,1.31997052726023,-0.0367909980299844,0.922490481525103
274,2.89204156152344,0.88327375702122,-1.22989811048577
275,-1.0381360241346,-0.390662057665063,2.67954239337071
276,-0.252100507002989,0.0693703198605392,-0.790635132524366
278,-1.0381360241346,-0.532210481519095,0.30752231237914
280,1.31997052726023,-0.107565209957,-0.746708834728226
281,-1.0381360241346,-0.532210481519095,0.35144861017528
282,-1.0381360241346,-0.532210481519095,0.834637885932822
284,0.533935010128618,-0.0368617722419114,-0.219593261174543
285,0.533935010128618,-0.326965266930749,-1.05419291930121
286,0.533935010128618,-0.0368617722419114,-0.527077345747525
288,1.31997052726023,-0.15002973711321,-0.527077345747525
289,-0.252100507002989,-0.284500739774539,-1.09811921709735
290,1.31997052726023,-0.107565209957,-0.790635132524366
291,-1.0381360241346,-0.595907272253409,-0.219593261174543
292,-1.0381360241346,0.104757425824047,1.58138494846721
293,0.533935010128618,-0.0367909980299844,0.878564183728963
294,0.533935010128618,-0.355274951701555,-0.658856239135945
295,-1.0381360241346,-0.532210481519095,1.97672162863247
296,1.31997052726023,1.66179008821839,-1.14204551489349
297,0.533935010128618,-0.0721781039934923,-0.922414025912786
298,-0.252100507002989,-0.319887845738047,0.658932694748261
299,1.31997052726023,0.564789803349649,-0.483151047951384
300,-0.252100507002989,1.59101587629138,-0.0878143677861223
301,-1.0381360241346,-0.249113633811032,-0.790635132524366
302,-1.0381360241346,-0.53256435257873,-1.14204551489349
303,-1.0381360241346,-0.532210481519095,-0.0878143677861223
304,-0.252100507002989,-0.178339421884016,0.30752231237914
305,2.89204156152344,1.47777713720815,-0.395298452359104
306,-0.252100507002989,-0.142952315920508,1.84494273524405
307,0.533935010128618,-0.142952315920508,0.878564183728963
308,-0.252100507002989,0.0481380562824345,-0.614929941339805
309,2.10600604439183,0.0339832138970313,-0.922414025912786
310,-0.252100507002989,-0.107565209957,-0.351372154562964
311,-1.0381360241346,-0.461436269592079,-1.01026662150507
312,1.31997052726023,-0.107565209957,-0.658856239135945
313,0.533935010128618,1.73256430014541,-1.27382440828191
314,-1.0381360241346,-0.355274951701555,0.4832275035637
315,-1.0381360241346,-0.249113633811032,2.10850052202089
316,1.31997052726023,-0.249113633811032,-0.922414025912786
319,-1.0381360241346,-0.595907272253409,1.01034307711738
320,-0.252100507002989,-0.496823375555587,-0.746708834728226
321,1.31997052726023,-0.107565209957,-0.571003643543665
322,0.533935010128618,0.0976800046313455,-0.483151047951384
325,-0.252100507002989,-0.319887845738047,-0.439224750155244
326,-0.252100507002989,-0.0721781039934923,-1.14204551489349
327,-0.252100507002989,-0.390662057665063,-1.05419291930121
330,0.533935010128618,0.88327375702122,-0.878487728116646
331,-1.0381360241346,-0.461436269592079,0.175743418990719
332,-1.0381360241346,-0.178339421884016,0.658932694748261
333,0.533935010128618,0.104757425824047,0.0439645256022983
334,-0.252100507002989,0.175531637751063,0.0878908233984386
336,2.10600604439183,0.242767139081728,-0.614929941339805
338,-1.0381360241346,-0.532210481519095,1.66923754405949
